sample_name,cluster_label,class,subclass,donor_sex,region,cortical_layer,external_donor_name
SM-GE8XX_S170_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XX_S173_E1-50,Inh L1-4 VIP CHRNA2,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XX_S174_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,S1ul,L3,H200.1025
SM-GE8XX_S175_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,M,S1ul,L3,H200.1025
SM-GE8XX_S176_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,S1ul,L3,H200.1025
SM-GE8XX_S177_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XX_S178_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XX_S179_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XX_S180_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XX_S181_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XX_S182_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XX_S183_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XX_S184_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,M,S1ul,L4,H200.1025
SM-GE8XX_S185_E1-50,Exc L4 RORB BHLHE22,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XX_S186_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XX_S187_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XX_S188_E1-50,Exc L4-6 RORB HPCA,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XX_S189_E1-50,Exc L4-6 RORB HPCA,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XX_S190_E1-50,Exc L3-5 RORB CMAHP,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XX_S191_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XX_S192_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,M,S1ul,L4,H200.1025
SM-GE8XY_S001_E1-50,Inh L1 ADARB2 ADAM33,GABAergic,VIP,M,S1ul,L1,H200.1025
SM-GE8XY_S002_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S003_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L1,H200.1025
SM-GE8XY_S004_E1-50,Outlier L1-2 THEMIS IGH,Exclude,Exclude,M,S1ul,L1,H200.1025
SM-GE8XY_S006_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L1,H200.1025
SM-GE8XY_S007_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S008_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,M,S1ul,L1,H200.1025
SM-GE8XY_S009_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S010_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S011_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L1,H200.1025
SM-GE8XY_S012_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S013_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L1,H200.1025
SM-GE8XY_S014_E1-50,Inh L1 ADARB2 DISP2,GABAergic,VIP,M,S1ul,L1,H200.1025
SM-GE8XY_S015_E1-50,Inh L1-4 LAMP5 DUSP4,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S016_E1-50,Astro L1 FGFR3 MT1G,Non-neuronal,Astrocyte,M,S1ul,L1,H200.1025
SM-GE8XY_S017_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S018_E1-50,Inh L2-4 VIP LGI2,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XY_S019_E1-50,Exc L3-4 RORB PRSS12,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S020_E1-50,Exc L3-4 RORB PRSS12,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S021_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S022_E1-50,Exc L3-4 RORB PRSS12,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S023_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S025_E1-50,Exc L3-4 RORB PRSS12,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S026_E1-50,Inh L2-4 PVALB C8orf4,GABAergic,PVALB,M,S1ul,L3,H200.1025
SM-GE8XY_S027_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S028_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S029_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S030_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S031_E1-50,Outlier L1-6 RORB PTP4A2P1,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S034_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S035_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S036_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S037_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S038_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S039_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S041_E1-50,Outlier L1-3 SST OR2AD1P,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S042_E1-50,Inh L1-3 VIP GGH,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XY_S044_E1-50,Outlier L2-3 SST CALB1,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S046_E1-50,Inh L1 ADARB2 ADAM33,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XY_S047_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S048_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,M,S1ul,L3,H200.1025
SM-GE8XY_S049_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S051_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S052_E1-50,Outlier L1-3 SST OR2AD1P,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S053_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S054_E1-50,Inh L1-3 VIP ZNF322P1,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XY_S055_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S057_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S059_E1-50,Inh L1-3 VIP ZNF322P1,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XY_S060_E1-50,Outlier L2-3 SST CALB1,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S062_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S063_E1-50,Inh L2-5 VIP TOX2,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XY_S065_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S066_E1-50,Exc L3-5 RORB CMAHP,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XY_S067_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XY_S069_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S070_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S071_E1-50,Exc L3-5 RORB CMAHP,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XY_S081_E1-50,Inh L3-4 PVALB HOMER3,GABAergic,PVALB,M,S1ul,L4,H200.1025
SM-GE8XY_S083_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S085_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S087_E1-50,Exc L4-5 RORB HNRNPA1P46,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XY_S088_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,M,S1ul,L4,H200.1025
SM-GE8XY_S089_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S090_E1-50,Exc L3-5 RORB CMAHP,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XY_S091_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S092_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S093_E1-50,Exc L5-6 FEZF2 MYBPHL,Glutamatergic,L5/6 NP,M,S1ul,L4,H200.1025
SM-GE8XY_S094_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S095_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S098_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S099_E1-50,Inh L1 ADARB2 ADAM33,GABAergic,VIP,M,S1ul,L1,H200.1025
SM-GE8XY_S100_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,S1ul,L1,H200.1025
SM-GE8XY_S101_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L1,H200.1025
SM-GE8XY_S102_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S103_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L1,H200.1025
SM-GE8XY_S106_E1-50,Inh L1 LAMP5 GGT8P,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S107_E1-50,Inh L1-4 LAMP5 DUSP4,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S108_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S109_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S110_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L1,H200.1025
SM-GE8XY_S111_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,S1ul,L1,H200.1025
SM-GE8XY_S112_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,M,S1ul,L1,H200.1025
SM-GE8XY_S113_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L2,H200.1025
SM-GE8XY_S114_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L2,H200.1025
SM-GE8XY_S115_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S116_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L2,H200.1025
SM-GE8XY_S117_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S118_E1-50,Inh L2-4 PVALB C8orf4,GABAergic,PVALB,M,S1ul,L2,H200.1025
SM-GE8XY_S119_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S121_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S123_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S124_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S125_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S126_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S127_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XY_S128_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,S1ul,L2,H200.1025
SM-GE8XY_S129_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S130_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S131_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S132_E1-50,Inh L1-3 PVALB WFDC2,GABAergic,PVALB,M,S1ul,L3,H200.1025
SM-GE8XY_S133_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S134_E1-50,Exc L3-4 RORB PRSS12,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S135_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S137_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S138_E1-50,Inh L3-6 PVALB MFI2,GABAergic,PVALB,M,S1ul,L3,H200.1025
SM-GE8XY_S139_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S140_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S141_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S142_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S143_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S145_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S146_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S147_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S148_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S149_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XY_S150_E1-50,Inh L2-4 PVALB C8orf4,GABAergic,PVALB,M,S1ul,L3,H200.1025
SM-GE8XY_S153_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,S1ul,L3,H200.1025
SM-GE8XY_S154_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S155_E1-50,Outlier L2-3 SST CALB1,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S157_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S158_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S159_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S160_E1-50,Endo L2-5 CLDN5,Non-neuronal,Endothelial,M,S1ul,L3,H200.1025
SM-GE8XY_S161_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S162_E1-50,Outlier L1-3 SST OR2AD1P,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S163_E1-50,Outlier L4-6 SLC17A7 CALM2P3,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XY_S164_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S165_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XY_S166_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,S1ul,L3,H200.1025
SM-GE8XY_S167_E1-50,Inh L1-2 VIP PPAPDC1A,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XY_S170_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,S1ul,L4,H200.1025
SM-GE8XY_S171_E1-50,Inh L2-5 VIP TOX2,GABAergic,VIP,M,S1ul,L4,H200.1025
SM-GE8XY_S172_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,S1ul,L4,H200.1025
SM-GE8XY_S174_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XY_S175_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L4,H200.1025
SM-GE8XY_S186_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,S1ul,L4,H200.1025
SM-GE8XY_S187_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,S1ul,L4,H200.1025
SM-GE8XY_S188_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XY_S190_E1-50,Inh L5-6 PVALB FAM150B,GABAergic,PVALB,M,S1ul,L4,H200.1025
SM-GE8XY_S191_E1-50,Inh L2-6 VIP VIP,GABAergic,VIP,M,S1ul,L4,H200.1025
SM-GE8XY_S192_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,M,S1ul,L4,H200.1025
SM-GE8XZ_S001_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S002_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S003_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S004_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S005_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S006_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S007_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S008_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,M,S1ul,L2,H200.1025
SM-GE8XZ_S009_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S010_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S011_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S012_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S013_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S014_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S015_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L2,H200.1025
SM-GE8XZ_S016_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,M,S1ul,L2,H200.1025
SM-GE8XZ_S017_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S018_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S019_E1-50,Exc L3-5 RORB CMAHP,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S020_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S021_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S022_E1-50,Exc L3-4 RORB RPS3P6,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S024_E1-50,Endo L2-5 CLDN5,Non-neuronal,Endothelial,M,S1ul,L3,H200.1025
SM-GE8XZ_S025_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S026_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S027_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S028_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S029_E1-50,Exc L3-4 RORB PRSS12,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S030_E1-50,Inh L1-3 PVALB WFDC2,GABAergic,PVALB,M,S1ul,L3,H200.1025
SM-GE8XZ_S031_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S032_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,M,S1ul,L3,H200.1025
SM-GE8XZ_S033_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S034_E1-50,Inh L3-4 PVALB HOMER3,GABAergic,PVALB,M,S1ul,L3,H200.1025
SM-GE8XZ_S035_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S037_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S038_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S039_E1-50,Exc L4 RORB CCDC168,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S041_E1-50,Outlier L2-3 SST CALB1,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XZ_S043_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S045_E1-50,Inh L1-4 VIP CHRNA2,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XZ_S046_E1-50,Inh L1-3 VIP ZNF322P1,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XZ_S047_E1-50,Outlier L1-3 SST OR2AD1P,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XZ_S048_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,M,S1ul,L3,H200.1025
SM-GE8XZ_S051_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S052_E1-50,Outlier L2-3 SST CALB1,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XZ_S054_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S058_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S059_E1-50,Inh L1-3 VIP GGH,GABAergic,VIP,M,S1ul,L3,H200.1025
SM-GE8XZ_S060_E1-50,Outlier L1-3 SST OR2AD1P,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XZ_S061_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S062_E1-50,Outlier L1-6 RORB PTP4A2P1,Exclude,Exclude,M,S1ul,L3,H200.1025
SM-GE8XZ_S063_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L3,H200.1025
SM-GE8XZ_S064_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,S1ul,L3,H200.1025
SM-GE8XZ_S065_E1-50,Inh L3-6 PVALB MFI2,GABAergic,PVALB,M,S1ul,L4,H200.1025
SM-GE8XZ_S067_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XZ_S068_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,S1ul,L4,H200.1025
SM-GE8XZ_S070_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,S1ul,L4,H200.1025
